,waktu,windspeed,winddir,temp,rh,pressure,rain,solrad
3461,6/24/2019 22.30.00,0.1,107.03333333333333,23.633333333333333,90.16666666666667,1010.2666666666667,0.2,0.8666666666666667
3462,6/24/2019 22.40.00,0.0,0.0,23.5,91.4,1010.2,0.2,0.8
3463,6/24/2019 22.50.00,0.0,0.0,23.4,92.3,1010.3,0.2,0.5
3464,6/24/2019 23.00.00,0.0,0.0,23.3,93.0,1010.5,0.2,1.0
3465,6/24/2019 23.10.00,0.0,0.0,23.4,93.1,1010.45,0.2,4.1
3466,6/24/2019 23.20.00,0.0,0.0,23.5,93.2,1010.4,0.2,7.2
3467,6/24/2019 23.30.00,0.0,0.0,23.3,93.3,1010.5,0.2,13.7
3468,6/24/2019 23.40.00,0.0,0.0,23.3,93.6,1010.4,0.2,18.8
3469,6/24/2019 23.50.00,0.0,0.0,23.5,93.8,1010.3,0.2,25.2
3470,6/25/2019 0.00.00,0.0,0.0,23.7,93.7,1010.4,0.2,30.6
3471,6/25/2019 0.10.00,0.0,0.0,23.9,93.3,1010.2,0.2,36.3
3472,6/25/2019 0.20.00,0.0,0.0,24.1,92.2,1010.4,0.2,43.0
3473,6/25/2019 0.30.00,0.1,31.8,24.6,91.2,1010.6,0.2,50.3
3474,6/25/2019 0.40.00,0.1,32.7,25.1,87.8,1010.7,0.2,61.5
3475,6/25/2019 0.50.00,0.1,16.5,25.8,83.7,1010.8,0.2,70.5
3476,6/25/2019 1.00.00,0.3,359.0,26.5,78.3,1010.9,0.2,84.8
3477,6/25/2019 1.10.00,0.2,69.5,27.3,75.9,1011.1,0.2,246.5
3478,6/25/2019 1.20.00,0.6,122.5,28.0,72.7,1011.0,0.2,272.8
3479,6/25/2019 1.30.00,0.1,352.5,28.2,71.9,1011.0,0.2,301.1
3480,6/25/2019 1.40.00,0.8,76.2,28.6,71.3,1011.0,0.2,327.2
3481,6/25/2019 1.50.00,0.9,107.1,28.9,70.7,1011.1,0.2,327.8
3482,6/25/2019 2.00.00,1.3,114.9,29.1,71.2,1011.1,0.2,368.3
3483,6/25/2019 2.10.00,1.1,93.7,29.35,69.55000000000001,1011.1,0.2,349.65
3484,6/25/2019 2.20.00,0.9,72.5,29.6,67.9,1011.1,0.2,331.0
3485,6/25/2019 2.30.00,0.7,26.1,29.8,67.2,1011.0,0.2,418.0
3486,6/25/2019 2.40.00,0.2,23.2,30.4,65.8,1011.2,0.2,428.2
3487,6/25/2019 2.50.00,0.5,354.1,30.1,66.0,1011.0,0.2,224.3
3488,6/25/2019 3.00.00,0.1,13.1,30.3,64.8,1010.9,0.2,410.2
3489,6/25/2019 3.10.00,0.5,309.9,30.6,63.5,1010.9,0.2,473.7
3490,6/25/2019 3.20.00,0.6,42.7,31.1,62.7,1010.8,0.2,389.4
3491,6/25/2019 3.30.00,0.4,56.0,31.0,62.8,1010.6,0.2,482.7
3492,6/25/2019 3.40.00,1.1,66.2,31.6,61.2,1010.7,0.2,562.0
3493,6/25/2019 3.50.00,0.8,42.7,31.5,61.1,1010.5,0.2,347.8
3494,6/25/2019 4.00.00,1.0,14.1,30.9,63.9,1010.5,0.2,422.0
3495,6/25/2019 4.10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,6/25/2019 4.20.00,2.0,356.4,31.3,64.8,1010.3,0.2,546.5
3497,6/25/2019 4.30.00,2.4,327.3,31.1,63.2,1010.2,0.2,535.3
3498,6/25/2019 4.40.00,1.0,332.0,30.8,61.8,1010.4,0.2,515.4
3499,6/25/2019 4.50.00,1.9,338.0,31.0,62.4,1010.1,0.2,544.0
3500,6/25/2019 5.00.00,2.0,332.5,31.2,60.8,1009.9,0.2,549.2
3501,6/25/2019 5.10.00,2.2,333.3,31.3,61.7,1009.8,0.2,550.3
3502,6/25/2019 5.20.00,1.9,330.2,31.5,62.2,1009.5,0.2,547.6
3503,6/25/2019 5.30.00,2.2,354.0,31.5,62.6,1009.5,0.2,569.0
3504,6/25/2019 5.40.00,2.0,356.6,31.3,63.7,1009.3,0.2,561.5
3505,6/25/2019 5.50.00,2.1,16.1,31.0,62.9,1009.3,0.2,536.5
3506,6/25/2019 6.00.00,2.1,322.9,31.3,64.1,1009.3,0.2,521.1
3507,6/25/2019 6.10.00,2.1,326.68333333333334,31.283333333333335,63.766666666666666,1009.2166666666666,0.2,513.7
3508,6/25/2019 6.20.00,2.1,330.46666666666664,31.266666666666666,63.43333333333333,1009.1333333333333,0.2,506.3
3509,6/25/2019 6.30.00,2.1,334.25,31.25,63.099999999999994,1009.05,0.2,498.9
3510,6/25/2019 6.40.00,2.1,338.03333333333336,31.233333333333334,62.766666666666666,1008.9666666666666,0.2,491.5
3511,6/25/2019 6.50.00,2.1,341.81666666666666,31.216666666666665,62.43333333333334,1008.8833333333333,0.2,484.1
3512,6/25/2019 7.00.00,2.1,345.6,31.2,62.1,1008.8,0.2,476.7
3513,6/25/2019 7.10.00,2.5,336.1,31.1,62.8,1008.7,0.2,372.1
3514,6/25/2019 7.20.00,2.466666666666667,342.90000000000003,31.033333333333335,63.46666666666666,1008.6333333333333,0.2,365.53333333333336
3515,6/25/2019 7.30.00,2.433333333333333,349.7,30.966666666666665,64.13333333333333,1008.5666666666667,0.2,358.96666666666664
3516,6/25/2019 7.40.00,2.4,356.5,30.9,64.8,1008.5,0.2,352.4
3517,6/25/2019 7.50.00,2.3,327.2,30.7,66.4,1008.5,0.2,325.0
3518,6/25/2019 8.00.00,1.4,327.1,30.7,68.5,1008.6,0.2,298.4
3519,6/25/2019 8.10.00,2.3,340.6,30.6,69.0,1008.6,0.2,232.0
3520,6/25/2019 8.20.00,2.1,344.1,30.2,70.5,1008.6,0.2,102.7
3521,6/25/2019 8.30.00,2.1,320.7,30.3,70.4,1008.7,0.2,107.2
3522,6/25/2019 8.40.00,2.4,317.9,30.1,72.2,1008.6,0.2,102.4
3523,6/25/2019 8.50.00,3.0,320.6,29.7,73.8,1008.6,0.2,111.8
3524,6/25/2019 9.00.00,2.7,342.6,29.7,74.8,1008.8,0.2,103.7
3525,6/25/2019 9.10.00,2.4,338.5,29.6,75.1,1008.7,0.2,79.5
3526,6/25/2019 9.20.00,3.4,322.3,29.5,75.6,1008.7,0.2,73.4
3527,6/25/2019 9.30.00,2.1,328.5,29.3,76.3,1008.7,0.2,45.2
3528,6/25/2019 9.40.00,2.7,329.8,29.2,76.9,1008.8,0.2,32.1
3529,6/25/2019 9.50.00,2.5,322.6,29.2,76.8,1009.0,0.2,35.7
3530,6/25/2019 10.00.00,1.9,336.7,29.2,77.7,1008.8,0.2,20.3
3531,6/25/2019 10.10.00,1.8,350.2,29.0,78.6,1008.7,0.2,16.8
3532,6/25/2019 10.20.00,1.7,326.1,29.1,79.3,1009.2,0.2,15.8
3533,6/25/2019 10.30.00,1.3,349.6,29.0,78.9,1009.1,0.2,8.6
3534,6/25/2019 10.40.00,1.8,330.8,29.0,77.5,1009.4,0.2,8.1
3535,6/25/2019 10.50.00,2.0,321.5,29.0,78.1,1009.3,0.2,4.0
3536,6/25/2019 11.00.00,1.0,339.5,28.7,79.0,1009.3,0.2,0.7
3537,6/25/2019 11.10.00,1.8,315.8,28.7,79.8,1009.3,0.2,0.3
3538,6/25/2019 11.20.00,1.7,319.1,28.7,80.1,1009.0,0.2,0.1
3539,6/25/2019 11.30.00,1.2,331.4,28.7,80.4,1009.2,0.2,0.1
3540,6/25/2019 11.40.00,1.6,315.5,28.6,80.1,1009.2,0.2,0.2
3541,6/25/2019 11.50.00,1.4,335.7,28.6,80.7,1009.5,0.2,0.2
3542,6/25/2019 12.00.00,1.4,309.2,28.6,80.5,1009.7,0.2,0.1
3543,6/25/2019 12.10.00,1.4,317.7,28.6,79.3,1009.9,0.2,0.1
3544,6/25/2019 12.20.00,0.9,305.2,28.6,80.3,1010.1,0.2,0.1
3545,6/25/2019 12.30.00,0.3,334.3,28.5,80.2,1010.4,0.2,0.2
3546,6/25/2019 12.40.00,0.2,331.5,28.3,80.8,1010.6,0.2,0.1
3547,6/25/2019 12.50.00,0.1,349.0,28.3,81.2,1010.7,0.2,0.1
3548,6/25/2019 13.00.00,0.0,0.0,28.1,82.5,1010.7,0.2,0.2
3549,6/25/2019 13.10.00,0.0,0.0,27.8,83.8,1010.8,0.2,0.2
3550,6/25/2019 13.20.00,0.0,0.0,27.7,84.6,1010.8,0.2,0.2
3551,6/25/2019 13.30.00,0.0,0.0,27.6,84.85,1011.0,0.2,0.2
3552,6/25/2019 13.40.00,0.0,0.0,27.5,85.1,1011.2,0.2,0.2
3553,6/25/2019 13.50.00,0.0,0.0,27.5,85.5,1011.1,0.2,0.1
3554,6/25/2019 14.00.00,0.0,0.0,27.3,85.9,1011.2,0.2,0.2
3555,6/25/2019 14.10.00,0.0,0.0,27.5,85.1,1011.3,0.2,0.1
3556,6/25/2019 14.20.00,0.0,0.0,27.5,85.9,1011.3,0.2,0.1
3557,6/25/2019 14.30.00,0.0,345.7,27.5,85.4,1011.1,0.2,0.1
3558,6/25/2019 14.40.00,0.0,14.7,27.8,83.8,1011.3,0.2,0.1
3559,6/25/2019 14.50.00,0.8,76.4,28.1,82.1,1011.4,0.2,0.2
3560,6/25/2019 15.00.00,1.3,260.5,28.2,80.8,1011.3,0.2,0.0
3561,6/25/2019 15.10.00,0.1,340.9,28.1,80.8,1011.4,0.2,0.2
3562,6/25/2019 15.20.00,0.0,0.0,28.0,82.0,1011.3,0.2,0.1
3563,6/25/2019 15.30.00,0.0,0.0,27.9,82.1,1011.3,0.2,0.2
3564,6/25/2019 15.40.00,0.1,19.8,27.8,82.9,1011.5,0.2,0.1
3565,6/25/2019 15.50.00,0.1,178.95000000000002,27.9,82.1,1011.35,0.2,0.15000000000000002
3566,6/25/2019 16.00.00,0.1,338.1,28.0,81.3,1011.2,0.2,0.2
3567,6/25/2019 16.10.00,0.4,70.3,28.0,82.1,1011.2,0.2,0.1
3568,6/25/2019 16.20.00,0.3,37.9,28.0,82.3,1011.3,0.2,0.1
3569,6/25/2019 16.30.00,0.4,55.4,27.9,80.7,1011.1,0.2,0.1
3570,6/25/2019 16.40.00,0.7,119.6,28.0,78.3,1011.4,0.2,0.1
3571,6/25/2019 16.50.00,0.0,353.6,28.0,78.8,1011.3,0.2,0.1
3572,6/25/2019 17.00.00,0.4,62.5,27.8,79.7,1011.3,0.0,0.2
3573,6/25/2019 17.10.00,0.0,0.0,27.6,80.5,1011.2,0.0,0.1
3574,6/25/2019 17.20.00,0.1,12.5,27.450000000000003,81.3,1011.2,0.0,0.15000000000000002
3575,6/25/2019 17.30.00,0.2,25.0,27.3,82.1,1011.2,0.0,0.2
3576,6/25/2019 17.40.00,0.0,0.0,27.4,82.5,1011.0,0.0,0.2
3577,6/25/2019 17.50.00,0.0,0.0,27.3,82.4,1010.9,0.0,0.2
3578,6/25/2019 18.00.00,0.0,0.0,27.2,83.4,1010.9,0.0,0.1
3579,6/25/2019 18.10.00,0.2,35.9,27.1,83.3,1010.8,0.0,0.0
3580,6/25/2019 18.20.00,0.0,17.0,27.0,84.3,1010.6,0.0,0.2
3581,6/25/2019 18.30.00,0.0,8.5,26.9,84.25,1010.5,0.0,0.15000000000000002
3582,6/25/2019 18.40.00,0.0,0.0,26.8,84.2,1010.4,0.0,0.1
3583,6/25/2019 18.50.00,0.0,0.0,26.6,84.5,1010.6,0.0,0.1
3584,6/25/2019 19.00.00,0.0,0.0,26.5,85.9,1010.6,0.0,0.1
3585,6/25/2019 19.10.00,0.1,38.1,26.4,86.7,1010.4,0.0,0.1
3586,6/25/2019 19.20.00,0.1,59.5,26.6,84.3,1010.7,0.0,0.2
3587,6/25/2019 19.30.00,0.2,357.7,26.9,84.0,1010.7,0.0,0.1
3588,6/25/2019 19.40.00,0.2,345.4,26.8,83.0,1010.3,0.0,0.1
3589,6/25/2019 19.50.00,0.15000000000000002,179.85,26.8,83.45,1010.3,0.0,0.1
3590,6/25/2019 20.00.00,0.1,14.3,26.8,83.9,1010.3,0.0,0.1
3591,6/25/2019 20.10.00,1.0,153.5,26.8,83.3,1010.1,0.0,0.1
3592,6/25/2019 20.20.00,0.5,76.75,26.700000000000003,83.5,1010.05,0.0,0.05
3593,6/25/2019 20.30.00,0.0,0.0,26.6,83.7,1010.0,0.0,0.0
3594,6/25/2019 20.40.00,0.0,349.2,26.4,85.0,1010.1,0.0,0.1
3595,6/25/2019 20.50.00,0.3,85.0,26.3,84.8,1010.2,0.0,0.2
3596,6/25/2019 21.00.00,0.0,0.0,26.3,84.3,1009.9,0.0,0.1
3597,6/25/2019 21.10.00,0.0,0.0,26.0,85.1,1009.9,0.0,0.2
3598,6/25/2019 21.20.00,0.0,0.0,25.9,86.7,1010.0,0.0,0.1
3599,6/25/2019 21.30.00,0.0,0.0,25.7,87.8,1009.9,0.0,0.0
3600,6/25/2019 21.40.00,0.0,0.0,25.8,87.1,1010.2,0.0,0.2
3601,6/25/2019 21.50.00,0.0,0.0,25.7,87.9,1010.2,0.0,0.0
3602,6/25/2019 22.00.00,0.0,0.0,25.5,88.7,1010.3,0.0,0.2
3603,6/25/2019 22.10.00,0.0,0.0,25.5,89.0,1010.4,0.0,0.2
3604,6/25/2019 22.20.00,0.0,0.0,25.4,89.5,1010.4,0.0,0.2
3605,6/25/2019 22.30.00,0.0,0.0,25.2,90.0,1010.4,0.0,0.2
3606,6/25/2019 22.40.00,0.1,45.5,25.3,90.4,1010.4,0.0,0.2
3607,6/25/2019 22.50.00,0.0,12.8,25.3,88.6,1010.4,0.0,0.1
3608,6/25/2019 23.00.00,0.2,333.1,25.5,87.3,1010.7,0.0,0.9
3609,6/25/2019 23.10.00,0.0,17.7,25.7,86.7,1010.6,0.0,3.9
3610,6/25/2019 23.20.00,0.0,14.4,25.8,86.6,1010.6,0.0,10.1
3611,6/25/2019 23.30.00,0.25,151.70000000000002,25.950000000000003,85.55,1010.6500000000001,0.0,19.1
3612,6/25/2019 23.40.00,0.5,289.0,26.1,84.5,1010.7,0.0,28.1
3613,6/25/2019 23.50.00,0.25,144.5,26.25,83.85,1010.8,0.0,36.6
3614,6/26/2019 0.00.00,0.0,0.0,26.4,83.2,1010.9,0.0,45.1
3615,6/26/2019 0.10.00,0.5,80.6,26.4,81.8,1011.0,0.0,45.1
3616,6/26/2019 0.20.00,0.2,59.2,26.7,80.7,1011.1,0.0,54.0
3617,6/26/2019 0.30.00,0.3,317.7,26.9,79.5,1011.2,0.0,64.7
3618,6/26/2019 0.40.00,0.7,277.8,27.1,78.7,1011.3,0.0,73.7
3619,6/26/2019 0.50.00,0.5,295.2,27.3,77.9,1011.4,0.0,76.9
3620,6/26/2019 1.00.00,0.6,317.3,27.5,76.9,1011.6,0.0,92.4
3621,6/26/2019 1.10.00,1.0,261.2,27.8,74.6,1011.6,0.0,220.8
3622,6/26/2019 1.20.00,1.2,296.3,27.9,74.4,1011.6,0.0,230.2
3623,6/26/2019 1.30.00,1.1,283.7,28.3,74.1,1011.8,0.0,255.3
3624,6/26/2019 1.40.00,1.7,274.6,28.4,74.3,1011.8,0.0,292.4
3625,6/26/2019 1.50.00,0.8,263.9,28.8,73.3,1011.6,0.0,304.5
3626,6/26/2019 2.00.00,1.2,229.3,29.0,72.5,1011.6,0.0,343.5
3627,6/26/2019 2.10.00,0.6,310.2,29.3,71.6,1011.3,0.0,349.3
3628,6/26/2019 2.20.00,0.5,292.2,29.8,70.0,1011.2,0.0,391.7
3629,6/26/2019 2.30.00,0.8,92.8,30.2,69.1,1011.2,0.0,403.7
3630,6/26/2019 2.40.00,0.9,258.3,30.2,68.5,1011.1,0.0,433.8
3631,6/26/2019 2.50.00,0.6,317.9,30.6,67.0,1011.0,0.0,466.3
3632,6/26/2019 3.00.00,1.8,251.4,30.5,65.3,1010.9,0.0,467.3
3633,6/26/2019 3.10.00,1.3,253.9,30.6,63.4,1010.8,0.0,506.4
3634,6/26/2019 3.20.00,1.35,277.2,31.200000000000003,60.8,1010.8,0.0,535.45
3635,6/26/2019 3.30.00,1.4,300.5,31.8,58.2,1010.8,0.0,564.5
3636,6/26/2019 3.40.00,1.0,323.0,31.4,60.0,1010.5,0.0,396.6
3637,6/26/2019 3.50.00,0.85,329.75,31.65,59.4,1010.4,0.0,349.0
3638,6/26/2019 4.00.00,0.7,336.5,31.9,58.8,1010.3,0.0,301.4
3639,6/26/2019 4.10.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,6/26/2019 4.20.00,1.0,332.8,32.5,58.1,1010.0,0.0,604.1
3641,6/26/2019 4.30.00,1.0,336.1,32.6,59.6,1009.9,0.0,568.8
3642,6/26/2019 4.40.00,2.1,312.1,31.9,61.1,1009.9,0.0,237.0
3643,6/26/2019 4.50.00,1.3,331.7,32.0,62.7,1009.7,0.0,612.1
3644,6/26/2019 5.00.00,2.2,336.2,32.2,61.0,1009.4,0.0,627.8
3645,6/26/2019 5.10.00,2.2,349.7,32.3,60.8,1009.2,0.0,583.6
3646,6/26/2019 5.20.00,1.7,339.3,32.7,60.3,1009.1,0.0,604.6
3647,6/26/2019 5.30.00,2.2,5.5,32.8,60.9,1009.0,0.0,470.7
3648,6/26/2019 5.40.00,1.8,324.8,32.1,62.3,1008.8,0.0,484.6
3649,6/26/2019 5.50.00,2.8,336.2,32.4,61.7,1008.8,0.0,571.0
3650,6/26/2019 6.00.00,1.9,335.7,31.8,63.5,1008.8,0.0,249.9
3651,6/26/2019 6.10.00,2.3,331.1,31.55,63.15,1008.5999999999999,0.0,350.2
3652,6/26/2019 6.20.00,2.7,326.5,31.3,62.8,1008.4,0.0,450.5
3653,6/26/2019 6.30.00,2.3,9.6,31.7,62.1,1008.3,0.0,465.0
3654,6/26/2019 6.40.00,2.5,322.6,31.7,61.1,1008.3,0.0,463.3
3655,6/26/2019 6.50.00,2.6,323.8,31.3,62.2,1008.2,0.0,313.4
3656,6/26/2019 7.00.00,2.8,316.6,31.7,61.2,1008.0,0.0,447.6
3657,6/26/2019 7.10.00,2.5,315.2,31.5,61.3,1008.0,0.0,449.4
3658,6/26/2019 7.20.00,2.5,339.1,31.8,61.2,1008.0,0.0,439.1
3659,6/26/2019 7.30.00,2.8,343.9,31.7,60.8,1007.9,0.0,293.2
3660,6/26/2019 7.40.00,2.1,325.9,31.6,58.7,1007.9,0.0,282.0
3661,6/26/2019 7.50.00,2.1,2.2,31.4,60.0,1008.0,0.0,248.3
3662,6/26/2019 8.00.00,2.9,319.4,31.2,60.3,1007.9,0.0,243.1
3663,6/26/2019 8.10.00,2.5,339.6,31.0,61.3,1007.9,0.0,203.9
3664,6/26/2019 8.20.00,2.9,322.5,30.9,66.0,1007.7,0.0,127.5
3665,6/26/2019 8.30.00,3.2,310.2,30.5,66.7,1007.6,0.0,125.1
3666,6/26/2019 8.40.00,2.9,312.2,30.9,66.8,1007.7,0.0,123.2
3667,6/26/2019 8.50.00,3.0,320.8,30.7,70.3,1007.7,0.0,125.7
3668,6/26/2019 9.00.00,3.7,323.4,30.3,72.9,1007.8,0.0,63.7
3669,6/26/2019 9.10.00,2.2,327.7,29.9,72.8,1008.1,0.0,19.0
3670,6/26/2019 9.20.00,1.6,333.1,28.7,70.4,1008.2,0.0,28.0
3671,6/26/2019 9.30.00,1.5,282.2,28.4,70.9,1008.6,0.0,17.8
3672,6/26/2019 9.40.00,2.7,285.4,27.5,77.5,1008.6,0.0,9.2
3673,6/26/2019 9.50.00,1.6,320.6,25.8,85.4,1008.7,0.8,13.7
3674,6/26/2019 10.00.00,1.5,49.1,25.0,89.6,1009.0,1.0,3.5
3675,6/26/2019 10.10.00,1.9,132.3,24.4,90.7,1009.3,7.4,12.7
3676,6/26/2019 10.20.00,1.0,13.3,23.4,93.8,1009.4,15.6,4.7
3677,6/26/2019 10.30.00,0.6,28.5,23.5,95.9,1009.6,18.0,3.6
3678,6/26/2019 10.40.00,0.4,359.5,23.2,96.3,1009.2,19.4,2.2
3679,6/26/2019 10.50.00,0.6,21.0,23.2,96.5,1009.2,20.2,1.5
3680,6/26/2019 11.00.00,0.0,2.3,23.5,96.8,1009.0,20.6,1.0
3681,6/26/2019 11.10.00,0.2,60.0,23.9,96.8,1009.4,20.8,2.0
3682,6/26/2019 11.20.00,0.5,71.4,23.8,96.8,1009.4,20.8,1.0
3683,6/26/2019 11.30.00,0.4,47.9,23.8,96.6,1009.5,20.8,1.1
3684,6/26/2019 11.40.00,0.5,81.5,24.1,96.2,1009.9,20.8,0.0
3685,6/26/2019 11.50.00,0.6,83.1,24.3,95.8,1010.2,20.8,0.8
3686,6/26/2019 12.00.00,0.5,121.0,24.6,94.3,1010.3,20.8,2.0
3687,6/26/2019 12.10.00,0.7,53.5,24.7,94.0,1010.2,20.8,0.4
3688,6/26/2019 12.20.00,0.9,98.0,24.8,93.8,1010.3,20.8,0.9
3689,6/26/2019 12.30.00,0.4,69.6,25.0,92.9,1010.3,20.8,0.4
3690,6/26/2019 12.40.00,0.8,116.0,24.9,93.9,1010.5,20.8,1.0
3691,6/26/2019 12.50.00,0.65,99.05,25.049999999999997,93.30000000000001,1010.5,20.8,0.95
3692,6/26/2019 13.00.00,0.5,82.1,25.2,92.7,1010.5,20.8,0.9
3693,6/26/2019 13.10.00,0.2,33.1,25.2,93.1,1010.6,20.8,1.0
3694,6/26/2019 13.20.00,0.0,19.2,25.1,93.7,1010.4,20.8,1.1
3695,6/26/2019 13.30.00,0.0,32.3,25.0,93.2,1010.5,20.8,1.0
3696,6/26/2019 13.40.00,0.5,66.6,25.2,90.3,1010.6,20.8,0.7
3697,6/26/2019 13.50.00,0.0,9.8,25.4,90.2,1010.7,20.8,1.1
3698,6/26/2019 14.00.00,0.55,60.05,25.45,89.7,1010.6500000000001,20.8,1.15
3699,6/26/2019 14.10.00,1.1,110.3,25.5,89.2,1010.6,20.8,1.2
3700,6/26/2019 14.20.00,0.7,114.2,25.6,88.5,1010.4,20.8,1.0
3701,6/26/2019 14.30.00,0.9,128.6,25.6,88.8,1010.8,20.8,1.3
3702,6/26/2019 14.40.00,0.6,80.3,25.4,88.9,1010.9,20.8,0.5
3703,6/26/2019 14.50.00,0.6,99.5,25.5,88.9,1011.0,20.8,0.8
3704,6/26/2019 15.00.00,0.2,13.3,25.2,90.3,1010.6,20.8,0.2
3705,6/26/2019 15.10.00,0.4,56.3,25.2,90.7,1010.7,20.8,0.9
3706,6/26/2019 15.20.00,0.1,34.3,25.2,90.9,1010.5,20.8,0.8
3707,6/26/2019 15.30.00,0.0,0.0,25.1,91.6,1010.6,20.8,0.8
3708,6/26/2019 15.40.00,0.1,41.6,24.9,92.9,1010.8,20.8,0.8
3709,6/26/2019 15.50.00,0.0,12.7,24.8,93.7,1010.9,20.8,0.8
3710,6/26/2019 16.00.00,0.2,30.349999999999998,24.75,93.75,1010.8499999999999,20.8,0.75
3711,6/26/2019 16.10.00,0.4,48.0,24.7,93.8,1010.8,20.8,0.7
3712,6/26/2019 16.20.00,0.8,97.7,24.8,92.6,1010.7,20.8,0.3
3713,6/26/2019 16.30.00,0.2,56.0,24.8,90.7,1010.6,20.8,0.8
3714,6/26/2019 16.40.00,0.1,23.7,24.8,91.5,1010.6,20.8,0.5
3715,6/26/2019 16.50.00,0.2,42.5,24.7,92.6,1010.5,20.8,0.2
3716,6/26/2019 17.00.00,0.1,24.2,24.6,93.1,1010.4,0.0,0.4
3717,6/26/2019 17.10.00,0.0,27.4,24.5,93.1,1010.5,0.0,0.2
3718,6/26/2019 17.20.00,0.5,94.3,24.5,92.5,1010.4,0.0,0.7
3719,6/26/2019 17.30.00,0.0,0.0,24.5,91.9,1010.3,0.0,0.4
3720,6/26/2019 17.40.00,0.0,12.4,24.6,92.1,1010.1,0.0,0.4
3721,6/26/2019 17.50.00,0.0,0.0,24.5,92.5,1010.0,0.0,0.4
3722,6/26/2019 18.00.00,0.0,0.0,24.5,92.6,1010.1,0.0,0.1
3723,6/26/2019 18.10.00,0.0,0.0,24.4,93.1,1010.3,0.0,0.1
3724,6/26/2019 18.20.00,0.0,0.0,24.34,93.47999999999999,1010.1999999999999,0.0,0.24000000000000002
3725,6/26/2019 18.30.00,0.0,0.0,24.28,93.86,1010.0999999999999,0.0,0.38
3726,6/26/2019 18.40.00,0.0,0.0,24.22,94.24,1010.0,0.0,0.52
3727,6/26/2019 18.50.00,0.0,0.0,24.16,94.62,1009.9,0.0,0.66
3728,6/26/2019 19.00.00,0.0,0.0,24.1,95.0,1009.8,0.0,0.8
3729,6/26/2019 19.10.00,0.0,0.0,24.1,95.4,1009.6,0.0,0.1
3730,6/26/2019 19.20.00,0.0,0.0,24.1,95.8,1009.5,0.0,0.6
3731,6/26/2019 19.30.00,0.0,0.0,24.0,96.0,1009.3,0.0,0.5
3732,6/26/2019 19.40.00,0.0,0.0,23.9,96.1,1009.4,0.0,0.2
3733,6/26/2019 19.50.00,0.0,0.0,23.9,96.3,1009.25,0.0,0.30000000000000004
3734,6/26/2019 20.00.00,0.0,0.0,23.9,96.5,1009.1,0.0,0.4
3735,6/26/2019 20.10.00,0.0,0.0,23.9,96.6,1008.9,0.0,1.0
3736,6/26/2019 20.20.00,0.0,344.3,23.8,96.7,1008.9,0.0,0.5
3737,6/26/2019 20.30.00,0.2,325.7,23.9,96.5,1008.7,0.0,0.5
3738,6/26/2019 20.40.00,0.0,0.0,24.2,95.5,1008.7,0.0,0.5
3739,6/26/2019 20.50.00,0.5,287.7,24.2,94.5,1008.7,0.0,0.5
3740,6/26/2019 21.00.00,0.8,286.5,24.6,92.1,1009.0,0.0,0.2
3741,6/26/2019 21.10.00,0.5,309.65,24.6,91.3,1009.0,0.0,0.25
3742,6/26/2019 21.20.00,0.2,332.8,24.6,90.5,1009.0,0.0,0.3
3743,6/26/2019 21.30.00,0.25,323.4,24.700000000000003,89.95,1009.2,0.0,0.2
3744,6/26/2019 21.40.00,0.3,314.0,24.8,89.4,1009.4,0.0,0.1
3745,6/26/2019 21.50.00,0.1,349.0,24.7,89.9,1009.3,0.0,0.1
3746,6/26/2019 22.00.00,0.0,0.0,24.7,89.9,1009.5,0.0,0.0
3747,6/26/2019 22.10.00,0.0,0.0,24.7,89.7,1009.6,0.0,0.2
3748,6/26/2019 22.20.00,0.0,0.0,24.7,90.5,1009.7,0.0,0.3
3749,6/26/2019 22.30.00,0.6,262.1,24.7,90.8,1009.7,0.0,0.2
3750,6/26/2019 22.40.00,0.5,281.4,24.85,90.35,1009.85,0.0,0.2
3751,6/26/2019 22.50.00,0.4,300.7,25.0,89.9,1010.0,0.0,0.2
3752,6/26/2019 23.00.00,1.0,269.4,25.2,89.5,1010.2,0.0,0.6
3753,6/26/2019 23.10.00,0.9,285.5,25.3,89.4,1010.3,0.0,2.9
3754,6/26/2019 23.20.00,1.3,303.7,25.3,89.7,1010.4,0.0,10.4
3755,6/26/2019 23.30.00,0.9,298.1,25.2,89.6,1010.3,0.0,17.3
3756,6/26/2019 23.40.00,2.3,265.8,25.4,89.2,1010.4,0.0,32.1
3757,6/26/2019 23.50.00,2.4,262.9,25.4,88.7,1010.5,0.0,43.2
3758,6/27/2019 0.00.00,2.0,292.2,25.3,88.0,1010.5,0.0,63.7
3759,6/27/2019 0.10.00,1.4,307.0,25.5,86.8,1010.7,0.0,76.7
3760,6/27/2019 0.20.00,1.3,297.4,25.6,86.3,1010.7,0.0,74.2
3761,6/27/2019 0.30.00,1.8,269.6,25.6,85.9,1011.0,0.0,58.3
3762,6/27/2019 0.40.00,1.9,293.4,25.4,86.1,1011.1,0.0,59.1
3763,6/27/2019 0.50.00,2.0,262.7,25.5,85.5,1011.3,0.0,79.9
3764,6/27/2019 1.00.00,1.7,310.0,25.7,84.7,1011.3,0.0,97.3
3765,6/27/2019 1.10.00,1.4,273.3,26.0,83.6,1011.5,0.0,118.1
